"complaint_id","complaint_text","complaint_date","complaint_source","complaint_language","customer_id","customer_type","city","state","product_category","product_name","payment_method","refund_requested","refund_status","delivery_partner","delivery_delay_days","complaint_status","first_response_time_minutes","resolution_time_hours","escalation_required","customer_feedback_rating","device_type","app_version","previous_complaints_count"
"CMP-2024-001253","AC gas leaking. Technician came 10 days ago and topped up. Same problem again. Are they not fixing root cause?? Please don't just close the ticket without solving the issue.","2024-10-20 20:51:00","WhatsApp","English","CUST-46403","Mall Operator","Navi Mumbai","Maharashtra","Light Commercial","Cassette 42UFC","NEFT","Yes","Pending","Shadowfax","10","Pending Customer","90","0","No","3","iPad","3.2.1","1"
"CMP-2025-001254","Service engineer came without tools. Wasted our time. Came again next day with wrong parts. Still not fixed.","2023-09-11 20:40:00","Phone","English","CUST-73499","Facility Team","Howrah","West Bengal","Air Purifiers","OptiClean OC-400","UPI","No","Not Requested","DTDC","2","Pending Customer","30","72","No","2","Android Phone","4.2.0","2"
"CMP-2024-001255","Every time I call, I have to explain the entire problem from scratch. Don't you maintain complaint history?","2024-02-25 07:33:00","Walk-in","English","CUST-69780","Supermarket","Jaipur","Rajasthan","Commercial","Controls EcoAdvance","Debit Card","Yes","Approved","Mahindra Logistics","2","Closed","20","2","No","5","Desktop","2.8.5","5"
"CMP-2025-001256","Unit consuming 40% more power than rated. Energy meter data shared with your team. No action taken. Please don't just close the ticket without solving the issue.","2024-04-24 22:32:00","Social Media","Hinglish","CUST-87046","Retail Store","Madurai","Tamil Nadu","Light Commercial","Cassette 42UFS","Credit Card","No","Not Requested","Blue Dart","0","Resolved","10","72","Yes","4","Android Phone","2.9.8","3"
"CMP-2024-001257","Smell of refrigerant inside the machine room. Possible gas leak. Evacuation precaution taken. Please send certified technician.","2023-10-14 03:56:00","Email","Hindi","CUST-50714","Educational Institution","Varanasi","Uttar Pradesh","Refrigeration","Screw Compressor Rack SR-50","Debit Card","No","Not Requested","FedEx","10","Closed","15","240","No","4","Desktop","5.0.0","0"
"CMP-2025-001258","Refund rejected saying 'product opened'. But your own technician opened it during inspection! This is fraud. Please don't just close the ticket without solving the issue.","2024-04-22 00:14:00","Web Portal","English","CUST-52768","Food Processing Unit","Bhubaneswar","Odisha","Commercial","Chiller 30XW-V","NEFT","No","Not Requested","Blue Dart","0","Escalated","15","72","No","1","Windows Tablet","4.3.1","0"
"CMP-2025-001259","Support agent was dismissive and rude. Did not let me complete my complaint. Terrible customer experience. Need resolution within 24 hours.","2023-04-14 14:28:00","Chat Support","Hinglish","CUST-75563","Bank Branch","Jodhpur","Rajasthan","Light Commercial","Carrier VRF X Power 38VYX","Cheque","No","Not Requested","Delhivery","12","Re-opened","5","72","No","3","Android Phone","3.2.1","1"
"CMP-2023-001260","Yaar gas toh phir se leak ho gayi. Teen mahine mein teesri baar. Yeh kab tak chalega? We have a big client visit next week. Please prioritize.","2025-04-15 11:06:00","Social Media","English","CUST-31764","Food Processing Unit","Nashik","Maharashtra","Commercial","Controls EcoAdvance","Credit Card","Yes","Approved","Amazon Logistics","7","Re-opened","45","24","No","2","Desktop","4.3.1","0"
"CMP-2024-001261","AC chalta hai lekin thanda nahi karta bilkul bhi. Service wale bol rahe hain gas bharo, lekin pehle bhi 2 mahine mein bhara tha. Kya yahi quality hai Carrier ki?","2025-04-21 10:16:00","Phone","Hindi","CUST-18711","Hotel","Raipur","Chhattisgarh","Commercial","Fan Coil Unit FCU-200","Credit Card","No","Not Requested","Blue Dart","0","In Progress","30","168","No","5","iPhone","3.1.0","0"
"CMP-2024-001262","i-Vu controller shows error 'Communication Lost' since last night. Unable to control any zone from central panel. Highly disappointed.","2024-07-27 08:42:00","WhatsApp","English","CUST-65629","Hotel","Pune","Maharashtra","Refrigeration","Modular Cold Room MCR-25","RTGS","No","Not Requested","Shadowfax","12","Closed","20","8","No","1","Tablet","4.1.2","4"
"CMP-2024-001263","Our factory expansion was delayed because Carrier could not install the HVAC on time. We are losing lakhs daily. Where is the accountability?","2024-06-30 03:17:00","Chat Support","Hinglish","CUST-96102","Maintenance Manager","Bengaluru","Karnataka","Light Commercial","Ducted 40RUQ","Net Banking","No","Not Requested","Carrier Own Fleet","2","Pending Customer","1440","36","No","5","Tablet","3.1.0","1"
"CMP-2025-001264","Electrical connections were left exposed during installation. Safety hazard. Had to call an electrician to fix.","2024-05-24 22:42:00","Social Media","English","CUST-86796","Food Processing Unit","Indore","Madhya Pradesh","Air Purifiers","Air One AO-100","NEFT","No","Not Requested","Carrier Own Fleet","3","Closed","15","168","No","2","Laptop","5.0.0","2"
"CMP-2024-001265","Refund rejected saying 'product opened'. But your own technician opened it during inspection! This is fraud.","2023-02-19 13:00:00","Dealer","Hinglish","CUST-79739","Mall Operator","Jaipur","Rajasthan","Refrigeration","Inverter Condensing Unit ICU-5","EMI","No","Not Requested","Delhivery","0","Pending Customer","60","120","No","3","Laptop","5.0.0","2"
"CMP-2025-001266","Supermarket display cases temperature alarm triggering 3-4 times per day. Staff constantly resetting. Major issue. This is absolutely ridiculous!!!","2023-01-25 14:10:00","Walk-in","English","CUST-56429","Industrial Facility","Kota","Rajasthan","Refrigeration","Modular Cold Room MCR-10","Debit Card","No","Not Requested","Blue Dart","7","Resolved","120","24","No","4","Laptop","3.1.0","1"
"CMP-2025-001267","Scheduling feature on the controller stopped working after firmware update. Timings are not being followed.","2023-08-11 04:23:00","Email","Hindi","CUST-40295","Bank Branch","Patna","Bihar","Light Commercial","Carrier VRF X Power 38VYX","NEFT","No","Not Requested","Mahindra Logistics","2","Pending Customer","15","72","No","2","Android Phone","5.0.0","2"
"CMP-2025-001268","Delivered product has manufacturing defects. Fins are bent. Gas service port cap missing. Clearly quality check was not done. Need resolution within 24 hours.","2023-04-29 05:28:00","Web Portal","Tamil","CUST-24312","IT Park","Vijayawada","Andhra Pradesh","Air Purifiers","OptiClean OC-800","Net Banking","No","Not Requested","DTDC","1","Escalated","15","8","No","4","Android Phone","3.3.5","1"
"CMP-2025-001269","Our factory expansion was delayed because Carrier could not install the HVAC on time. We are losing lakhs daily. Where is the accountability? This is absolutely ridiculous!!!","2023-02-11 08:46:00","Dealer","English","CUST-97002","Commercial Building Operator","Ahmedabad","Gujarat","Commercial","Fan Coil Unit FCU-200","EMI","No","Not Requested","Ekart","1","In Progress","12","1","No","1","iPhone","5.2.1","1"
"CMP-2025-001270","Every time I call, I have to explain the entire problem from scratch. Don't you maintain complaint history?","2024-03-28 13:31:00","Service Center","English","CUST-33928","Industrial Facility","Guwahati","Assam","Light Commercial","Carrier VRF X Power 40VYX","NEFT","No","Not Requested","Ekart","0","Escalated","20","8","No","1","Tablet","4.0.0","0"
"CMP-2025-001271","Recurring issue since installation. Always cooling problem. 4 visits, 4 temporary fixes. We want permanent solution or replacement. Under warranty. Do not charge us.","2024-03-27 05:04:00","Mobile App","English","CUST-92317","HVAC Contractor","Hubballi","Karnataka","Refrigeration","Evaporator Unit EU-5000","Cheque","Yes","Approved","Mahindra Logistics","0","Pending Customer","120","504","No","2","Android Phone","4.2.0","1"
"CMP-2023-001272","Capacitor replaced 3 weeks ago. Failed again. Is this a genuine Carrier part or counterfeit? Demanding certificate of authenticity. Under warranty. Do not charge us.","2024-09-29 06:53:00","Web Portal","English","CUST-68889","Restaurant Owner","Ahmedabad","Gujarat","Light Commercial","Floor Standing 42NQ","UPI","Yes","Pending","Amazon Logistics","1","Pending Customer","8","12","No","1","Windows Tablet","4.2.0","0"
"CMP-2025-001273","Scheduling feature on the controller stopped working after firmware update. Timings are not being followed.","2024-07-28 20:40:00","Service Center","English","CUST-30528","Hotel","Ghaziabad","Uttar Pradesh","Air Purifiers","Air One AO-100","Net Banking","No","Not Requested","Shadowfax","15","Pending Parts","30","2","No","3","iPhone","3.2.1","4"
"CMP-2025-001274","Nobody from service team is responding. Emails bouncing. Phone numbers not working. Is Carrier shutting down? Highly disappointed.","2023-06-21 06:00:00","Social Media","Hinglish","CUST-80572","Warehouse Operator","Varanasi","Uttar Pradesh","Commercial","Chiller 30XW-V","Debit Card","No","Not Requested","Carrier Own Fleet","0","Resolved","60","48","Yes","3","Android Phone","3.1.0","1"
"CMP-2025-001275","Refrigerant pipes run visibly through office wall without proper ducting. Installation is ugly and not as agreed. Will share on social media if no action.","2023-01-06 18:21:00","Chat Support","Telugu","CUST-22709","Maintenance Manager","Agra","Uttar Pradesh","Commercial","Chiller 30XW-V","Purchase Order","No","Not Requested","Delhivery","7","Pending Parts","240","48","No","1","iPhone","5.0.0","1"
"CMP-2025-001276","Delivery delayed by 12 days. Installation could not happen. Our inauguration date missed. Carrier responsible. This is absolutely ridiculous!!!","2025-02-22 21:20:00","Email","Hindi","CUST-43980","Cold Storage Operator","Lucknow","Uttar Pradesh","Commercial","Controls EcoAdvance","Cheque","Yes","Partially Processed","Ekart","12","Escalated","240","720","No","2","Laptop","5.2.1","6"
"CMP-2024-001277","Requested refund on 3rd April. Today is 14th May. Still no credit to my account. Nobody is answering properly. Will share on social media if no action.","2024-04-02 08:39:00","Phone","Telugu","CUST-21277","Warehouse Operator","Meerut","Uttar Pradesh","Refrigeration","Screw Compressor Rack SR-50","Net Banking","No","Not Requested","Amazon Logistics","0","Re-opened","2880","36","No","5","Laptop","5.1.3","4"
"CMP-2023-001278","AMC coverage says parts are included but technician is asking us to pay for capacitor. Conflict with contract terms. This is absolutely ridiculous!!!","2023-12-31 21:42:00","Chat Support","Hinglish","CUST-29296","HVAC Contractor","Bhopal","Madhya Pradesh","Refrigeration","Evaporator Unit EU-3000","Credit Card","Yes","Processed","Blue Dart","12","Open","360","24","Yes","3","Laptop","4.2.0","0"
"CMP-2025-001279","Emergency call under AMC. Was told 'our team will come today'. No one came. Called again next day. Same promise. Third day still waiting. Please resolve on priority.","2024-04-25 06:21:00","Service Center","English","CUST-28478","Commercial Building Operator","Faridabad","Haryana","Refrigeration","Condensing Unit CR-5HP","Debit Card","No","Not Requested","Ekart","0","Open","720","96","No","3","iPad","2.9.8","5"
"CMP-2025-001280","Pani tapat raha hai AC se. Below mein customer seating area hai. Please immediately send someone.","2024-08-17 17:50:00","Email","English","CUST-74370","Educational Institution","Indore","Madhya Pradesh","Refrigeration","Supermarket Ref SMR-MultiDeck","Purchase Order","Yes","Partially Processed","Ekart","0","Escalated","45","4","No","3","iPad","2.8.5","6"
"CMP-2024-001281","Outdoor unit installed at wrong orientation. Drainage blocked. Technician confirmed faulty installation but blaming us. Please don't just close the ticket without solving the issue.","2025-01-07 14:52:00","Email","Telugu","CUST-75317","Warehouse Operator","Varanasi","Uttar Pradesh","Commercial","Air Handler AHU-3000","Cash","Yes","Processed","DTDC","10","Escalated","30","336","Yes","1","iPad","4.1.2","0"
"CMP-2025-001282","Compressor failure within 18 months. Manufacturer warranty should cover this. Do not send me to dealer. Carrier must take responsibility. Need resolution within 24 hours.","2024-12-20 14:27:00","WhatsApp","English","CUST-56895","IT Park","Vijayawada","Andhra Pradesh","Refrigeration","Inverter Condensing Unit ICU-5","Credit Card","No","Not Requested","Carrier Own Fleet","10","Pending Customer","120","0","No","2","Android Phone","5.1.3","1"
"CMP-2024-001283","Spare part availability is very poor for older models. Our unit is only 4 years old and parts are already out of stock??","2023-09-14 03:46:00","Chat Support","Hinglish","CUST-75610","IT Park","Kanpur","Uttar Pradesh","Refrigeration","Condensing Unit CR-10HP","NEFT","No","Not Requested","Shadowfax","3","In Progress","5","12","No","3","Windows Tablet","4.0.0","0"
"CMP-2023-001284","Pani tapat raha hai AC se. Below mein customer seating area hai. Please immediately send someone. 😡 Very frustrated.","2025-01-05 08:32:00","Mobile App","Kannada","CUST-56020","Pharma Company","Amritsar","Punjab","Refrigeration","Modular Cold Room MCR-25","RTGS","No","Not Requested","Amazon Logistics","1","Re-opened","5","168","No","1","Android Phone","4.1.2","4"
"CMP-2024-001285","Capacitor replaced 3 weeks ago. Failed again. Is this a genuine Carrier part or counterfeit? Demanding certificate of authenticity. Under warranty. Do not charge us.","2025-03-16 21:28:00","Dealer","English","CUST-72106","Pharma Company","Faridabad","Haryana","Refrigeration","Inverter Condensing Unit ICU-5","Cash","No","Not Requested","Blue Dart","2","Pending Customer","15","1","Yes","4","iPad","2.8.5","1"
"CMP-2025-001286","Delivery delayed by 12 days. Installation could not happen. Our inauguration date missed. Carrier responsible. Need resolution within 24 hours.","2024-05-21 16:08:00","Chat Support","Hinglish","CUST-75703","IT Park","Lucknow","Uttar Pradesh","Refrigeration","Inverter Condensing Unit ICU-10","NEFT","No","Not Requested","Amazon Logistics","2","Resolved","5","240","Yes","4","Desktop","5.2.1","0"
"CMP-2024-001287","Every time I call, I have to explain the entire problem from scratch. Don't you maintain complaint history?","2024-01-25 15:08:00","Mobile App","English","CUST-66595","Industrial Facility","Raipur","Chhattisgarh","Commercial","Fan Coil Unit FCU-400","Net Banking","Yes","Rejected","Ekart","0","Escalated","10","0","No","3","Tablet","4.0.0","2"
"CMP-2023-001288","Smell of refrigerant inside the machine room. Possible gas leak. Evacuation precaution taken. Please send certified technician. Will share on social media if no action.","2023-12-18 16:31:00","Walk-in","English","CUST-27488","Maintenance Manager","Ludhiana","Punjab","Light Commercial","Floor Standing 42CF","Debit Card","Yes","Pending","Amazon Logistics","5","Pending Parts","2880","336","No","5","Laptop","5.2.1","0"
"CMP-2023-001289","Electricity bill doubled after installation of new Carrier unit. Star rating says 5-star but consumption is huge. Will share on social media if no action.","2023-12-24 12:27:00","Chat Support","English","CUST-42432","Industrial Facility","Chandigarh","Punjab","Air Purifiers","OptiClean OC-800","EMI","No","Not Requested","XpressBees","10","In Progress","300","24","Yes","2","Desktop","2.8.5","6"
"CMP-2023-001290","The drain pan is overflowing. Unit installed 6 months ago and this is the 3rd time this is happening. Poor installation quality suspected. 😡 Very frustrated.","2024-10-11 15:26:00","WhatsApp","Hinglish","CUST-35680","Cold Storage Operator","Mysuru","Karnataka","Air Purifiers","Klarwind KW-300","Cheque","No","Not Requested","Carrier Own Fleet","1","Re-opened","1440","336","No","2","Laptop","2.9.8","0"
"CMP-2023-001291","System not cooling at all. Temperature showing 32C inside. Very hot. Please help urgently. Highly disappointed.","2024-07-06 21:29:00","WhatsApp","English","CUST-26856","Hotel","Bhubaneswar","Odisha","Air Purifiers","OptiClean OC-800","Debit Card","No","Not Requested","Blue Dart","10","Pending Customer","20","168","No","4","iPad","5.2.1","2"
"CMP-2024-001292","App is not connecting to my unit. Shows 'Device Offline' even though unit is running. WiFi is strong. Highly disappointed.","2024-11-25 11:02:00","Social Media","English","CUST-47742","Industrial Facility","Noida","Uttar Pradesh","Light Commercial","Floor Standing 42CF","Net Banking","Yes","Approved","XpressBees","2","In Progress","45","1","No","1","Windows Tablet","5.0.0","4"
"CMP-2024-001293","Support agent was dismissive and rude. Did not let me complete my complaint. Terrible customer experience. Need resolution within 24 hours.","2023-11-01 06:48:00","Walk-in","English","CUST-73944","HVAC Contractor","Nashik","Maharashtra","Commercial","Fan Coil Unit FCU-400","UPI","No","Not Requested","Rivigo","0","Re-opened","5","8","No","4","Android Phone","4.1.2","1"
"CMP-2023-001294","Cooling inconsistent since installation 3 months ago. Raised ticket twice before. Still same issue. Escalating to consumer forum if not resolved by tomorrow.","2023-05-13 15:30:00","SMS","Hindi","CUST-38916","IT Park","Varanasi","Uttar Pradesh","Air Purifiers","Air One AO-100","NEFT","No","Not Requested","FedEx","0","Re-opened","15","336","No","2","iPhone","4.2.0","4"
"CMP-2024-001295","Waiting for spare parts for 35 days. Technician has identified fault. Parts stuck in warehouse apparently. No timeline given. Will share on social media if no action.","2024-11-30 07:37:00","Web Portal","Kannada","CUST-85641","Hospital","Kota","Rajasthan","Air Purifiers","Klarwind KW-300","Cash","No","Not Requested","Blue Dart","2","In Progress","120","2","No","2","iPhone","4.1.2","2"
"CMP-2025-001296","Jo technician aaya tha usse unit ke baare mein kuch pata hi nahi tha. Puri unit khol ke dekha, phir band kar gaya bina fix kiye. Need resolution within 24 hours.","2023-07-05 09:51:00","Service Center","Hinglish","CUST-34765","Industrial Facility","Vijayawada","Andhra Pradesh","Commercial","Fan Coil Unit FCU-200","Purchase Order","No","Not Requested","Blue Dart","7","Re-opened","12","168","Yes","2","iPhone","5.0.0","5"
"CMP-2025-001297","Jo technician aaya tha usse unit ke baare mein kuch pata hi nahi tha. Puri unit khol ke dekha, phir band kar gaya bina fix kiye. Third time raising this complaint.","2024-11-20 05:11:00","Email","Tamil","CUST-61327","Facility Team","Kota","Rajasthan","Commercial","Air Handler AHU-3000","Credit Card","No","Not Requested","Amazon Logistics","10","Escalated","180","48","No","1","Desktop","4.1.2","2"
"CMP-2023-001298","App pe temperature change karte hain toh unit nahi sunta. 5 minute baad update hota hai. Itni delay kyun?","2024-04-19 20:09:00","WhatsApp","English","CUST-62163","Mall Operator","Bhopal","Madhya Pradesh","Air Purifiers","Klarwind KW-300","Cash","No","Not Requested","Blue Dart","1","Re-opened","720","96","No","2","Android Phone","3.1.0","1"
"CMP-2023-001299","PCB board ordered. Was told 7-10 days delivery. Today is day 21. No update from anyone. Highly disappointed.","2024-10-11 04:21:00","Social Media","Tamil","CUST-65591","IT Park","Aurangabad","Maharashtra","Air Purifiers","Air One AO-100","Cheque","Yes","Under Review","FedEx","1","Re-opened","20","0","No","4","Laptop","2.8.5","0"
"CMP-2023-001300","Strange whistling sound from indoor unit. Happens when set below 22C. Very irritating during meetings. Need resolution within 24 hours.","2023-10-19 02:21:00","Mobile App","Telugu","CUST-63846","Industrial Facility","Agra","Uttar Pradesh","Commercial","Controls EcoAdvance","RTGS","No","Not Requested","Ekart","15","In Progress","120","0","No","2","iPad","5.2.1","0"
"CMP-2024-001301","I am a loyal Carrier customer since 2015. Never faced such repeated breakdowns. Something is wrong with this new model batch.","2025-03-15 20:58:00","Web Portal","Tamil","CUST-38695","Food Processing Unit","Gurugram","Haryana","Air Purifiers","Klarwind KW-300","Net Banking","No","Not Requested","FedEx","10","Closed","5","8","Yes","1","Tablet","3.3.5","1"
"CMP-2023-001302","Electricity bill doubled after installation of new Carrier unit. Star rating says 5-star but consumption is huge.","2023-08-24 15:25:00","Dealer","English","CUST-45784","Office Admin","Kochi","Kerala","Light Commercial","Floor Standing 42CF","NEFT","No","Not Requested","Blue Dart","3","Re-opened","8","0","Yes","3","iPad","5.0.0","1"
"CMP-2023-001303","Third breakdown this year. We have CCTV footage of the same issue recurring. Requesting senior engineer visit and root cause analysis. Highly disappointed.","2024-09-12 04:10:00","Chat Support","Hindi","CUST-58402","Warehouse Operator","Kolkata","West Bengal","Air Purifiers","OptiClean OC-400","Cheque","No","Not Requested","Rivigo","10","Open","300","240","No","5","iPad","4.2.0","1"
"CMP-2025-001304","Our screw compressor rack is showing abnormal discharge pressure. Suction is fine. Need expert diagnosis ASAP.","2024-03-24 16:09:00","Mobile App","English","CUST-62329","Pharma Company","Meerut","Uttar Pradesh","Refrigeration","Evaporator Unit EU-5000","NEFT","No","Not Requested","Rivigo","7","Pending Parts","10","1","No","5","Windows Tablet","4.1.2","1"
"CMP-2025-001305","Unit delivered without accessories. Remote, drain pipes, all missing. Had to chase dealer for 1 week. Will share on social media if no action.","2025-03-17 20:27:00","WhatsApp","Hinglish","CUST-72485","Retail Store","Faridabad","Haryana","Refrigeration","Evaporator Unit EU-5000","Net Banking","No","Not Requested","Delhivery","15","Re-opened","20","12","No","3","Windows Tablet","4.1.2","0"
"CMP-2025-001306","I was promised callback in 2 hours. No call came. This has happened twice. Zero accountability. This is absolutely ridiculous!!!","2024-10-15 08:56:00","Dealer","English","CUST-62134","Hotel","Bengaluru","Karnataka","Air Purifiers","Klarwind KW-500","NEFT","No","Not Requested","FedEx","0","Open","180","0","No","2","Tablet","5.1.3","6"
"CMP-2025-001307","Heat rejection from outdoor units is excessive. Adjacent areas are getting very hot. Ventilation design issue or unit fault?","2025-02-11 07:43:00","SMS","Hindi","CUST-91618","Commercial Building Operator","Kolkata","West Bengal","Refrigeration","Evaporator Unit EU-5000","RTGS","No","Not Requested","DTDC","7","Closed","45","2","No","4","Tablet","4.0.0","2"
"CMP-2023-001308","Capacitor replaced 3 weeks ago. Failed again. Is this a genuine Carrier part or counterfeit? Demanding certificate of authenticity. Third time raising this complaint.","2024-08-22 02:51:00","WhatsApp","Hindi","CUST-36671","IT Park","Allahabad","Uttar Pradesh","Light Commercial","Cassette 42UFC","Debit Card","No","Not Requested","Delhivery","3","Open","10","168","No","2","Tablet","4.2.0","1"
"CMP-2023-001309","System not cooling at all. Temperature showing 32C inside. Very hot. Please help urgently. Escalating to consumer forum if not resolved by tomorrow.","2025-04-13 12:40:00","SMS","English","CUST-98983","Office Admin","Kochi","Kerala","Commercial","Controls i-Vu Open","Net Banking","Yes","Approved","Mahindra Logistics","0","Resolved","30","6","Yes","1","Laptop","5.0.0","1"
"CMP-2023-001310","Condensate drain is blocked. Water overflowing inside the unit and dropping on floor. Health hazard. Will share on social media if no action.","2024-02-13 18:44:00","Email","English","CUST-10747","Hotel","Madurai","Tamil Nadu","Commercial","Controls EcoAdvance","Cheque","Yes","Approved","Delhivery","12","Closed","480","36","No","3","iPad","5.1.3","0"
"CMP-2023-001311","Cold room temperature fluctuating between -2C and +8C. We store frozen products. This is a serious food safety risk. Please don't just close the ticket without solving the issue.","2024-10-03 01:57:00","Social Media","English","CUST-11414","Hospital","Navi Mumbai","Maharashtra","Light Commercial","Ducted 40MAQ","Credit Card","Yes","Pending","Blue Dart","7","Open","240","0","No","3","Desktop","2.8.5","0"
"CMP-2023-001312","We paid full amount in advance for installation. 3 weeks passed, no installation team. This is beyond frustrating. This is absolutely ridiculous!!!","2024-12-15 02:34:00","Web Portal","English","CUST-99553","Commercial Building Operator","Kanpur","Uttar Pradesh","Refrigeration","Screw Compressor Rack SR-20","Net Banking","Yes","Approved","XpressBees","0","Resolved","10","36","Yes","2","Laptop","5.0.0","5"
"CMP-2025-001313","Vibration from the compressor unit is shaking the entire wall. Noise level measured at 78 dB. Far above spec. We have a big client visit next week. Please prioritize.","2024-04-01 16:07:00","Phone","English","CUST-71378","Educational Institution","Rajkot","Gujarat","Light Commercial","Cassette 42UFC","Net Banking","Yes","Pending","Carrier Own Fleet","5","Pending Parts","240","48","No","2","Laptop","5.0.0","2"
"CMP-2023-001314","App is not connecting to my unit. Shows 'Device Offline' even though unit is running. WiFi is strong.","2023-10-17 21:00:00","Walk-in","English","CUST-20171","Data Centre","Ghaziabad","Uttar Pradesh","Air Purifiers","Klarwind KW-500","Credit Card","No","Not Requested","Carrier Own Fleet","0","Re-opened","90","96","Yes","3","Desktop","5.1.3","4"
"CMP-2023-001315","PCB board ordered. Was told 7-10 days delivery. Today is day 21. No update from anyone. Third time raising this complaint.","2024-04-07 19:31:00","Email","Tamil","CUST-10909","Educational Institution","Madurai","Tamil Nadu","Light Commercial","Cassette 42UFC","Cash","No","Not Requested","Amazon Logistics","12","Open","90","0","No","4","Desktop","5.2.1","0"
"CMP-2023-001316","Warranty claim rejected citing 'improper installation'. But installation was done by your own authorized dealer. Who is responsible? Please resolve on priority.","2024-08-01 00:07:00","Social Media","English","CUST-27096","Supermarket","Nashik","Maharashtra","Commercial","Air Handler AHU-5000","Net Banking","Yes","Approved","Amazon Logistics","0","Pending Parts","25","168","Yes","1","Android Phone","2.9.8","0"
"CMP-2024-001317","System not cooling at all. Temperature showing 32C inside. Very hot. Please help urgently. Under warranty. Do not charge us.","2025-04-01 02:46:00","Phone","English","CUST-16425","Cold Storage Operator","Coimbatore","Tamil Nadu","Air Purifiers","Air One AO-200","Purchase Order","No","Not Requested","Rivigo","2","Pending Parts","25","24","No","1","iPhone","4.1.2","0"
"CMP-2024-001318","Your customer care puts me on hold for 20+ minutes and then disconnects. This has happened 5 times now.","2023-05-08 03:48:00","Mobile App","English","CUST-63329","IT Park","Hubballi","Karnataka","Refrigeration","Screw Compressor Rack SR-50","Cash","No","Not Requested","DTDC","15","Resolved","45","720","No","1","Android Phone","5.0.0","0"
"CMP-2025-001319","BMS controller not responding to commands. Manual override also not working. Entire floor temperature uncontrolled.","2023-06-06 21:13:00","Social Media","English","CUST-42975","Commercial Building Operator","Thane","Maharashtra","Air Purifiers","Air One AO-200","EMI","No","Not Requested","Mahindra Logistics","0","Resolved","90","24","No","2","Android Phone","2.9.8","5"
"CMP-2025-001320","Recurring issue since installation. Always cooling problem. 4 visits, 4 temporary fixes. We want permanent solution or replacement. Need resolution within 24 hours.","2024-05-25 05:29:00","WhatsApp","Hinglish","CUST-89650","Industrial Facility","Indore","Madhya Pradesh","Air Purifiers","OptiClean OC-800","Cash","No","Not Requested","XpressBees","0","Resolved","15","48","Yes","1","iPhone","2.9.8","0"
"CMP-2024-001321","Wrong model delivered. Ordered 5HP condensing unit, received 3HP. This is a basic error.","2024-11-24 14:15:00","Chat Support","Hinglish","CUST-40476","Facility Team","Noida","Uttar Pradesh","Refrigeration","Supermarket Ref SMR-MultiDeck","RTGS","No","Not Requested","Ekart","0","Pending Parts","10","336","No","2","iPad","3.3.5","0"
"CMP-2023-001322","Unit consuming 40% more power than rated. Energy meter data shared with your team. No action taken. Third time raising this complaint.","2023-07-19 07:17:00","Email","English","CUST-44315","Hospital","Kolkata","West Bengal","Air Purifiers","Air One AO-200","UPI","Yes","Partially Processed","Carrier Own Fleet","3","Pending Parts","25","168","No","3","Tablet","4.3.1","1"
"CMP-2023-001323","Installation team came, looked at the site, and left saying they need special equipment. No one has returned since. 10 days now. 😡 Very frustrated.","2023-07-28 08:55:00","Mobile App","English","CUST-21016","Office Admin","Ahmedabad","Gujarat","Refrigeration","Inverter Condensing Unit ICU-10","NEFT","No","Not Requested","Amazon Logistics","12","Pending Customer","360","24","No","2","iPad","3.2.1","2"
"CMP-2025-001324","Vibration from the compressor unit is shaking the entire wall. Noise level measured at 78 dB. Far above spec.","2023-05-06 13:17:00","Service Center","Hindi","CUST-90013","Retail Store","Visakhapatnam","Andhra Pradesh","Refrigeration","Inverter Condensing Unit ICU-5","Net Banking","No","Not Requested","Shadowfax","1","Re-opened","20","48","No","3","Desktop","4.0.0","0"
"CMP-2024-001325","Supermarket display cases temperature alarm triggering 3-4 times per day. Staff constantly resetting. Major issue.","2023-09-25 11:41:00","Phone","Hinglish","CUST-38867","HVAC Contractor","Navi Mumbai","Maharashtra","Light Commercial","Ducted 40RUQ","Credit Card","Yes","Processed","Rivigo","3","Closed","90","24","Yes","1","Windows Tablet","5.1.3","0"
"CMP-2023-001326","Partial refund received but deducted 20% without any explanation. No one is telling me why. I want full refund.","2025-04-17 20:04:00","Mobile App","Hindi","CUST-64494","Supermarket","Varanasi","Uttar Pradesh","Refrigeration","Supermarket Ref SMR-Island","Purchase Order","No","Not Requested","DTDC","0","Pending Parts","60","48","No","2","iPhone","5.2.1","1"
"CMP-2024-001327","Your customer care puts me on hold for 20+ minutes and then disconnects. This has happened 5 times now.","2024-03-10 02:54:00","Mobile App","English","CUST-20947","Commercial Building Operator","Raipur","Chhattisgarh","Commercial","Air Handler AHU-5000","Debit Card","No","Not Requested","Carrier Own Fleet","0","Resolved","20","24","Yes","2","Android Phone","3.1.0","2"
"CMP-2023-001328","App update 5.1.3 broke everything. Before update all features worked fine. Please rollback or fix.","2023-06-26 01:35:00","Dealer","English","CUST-44638","Data Centre","Jabalpur","Madhya Pradesh","Air Purifiers","Klarwind KW-300","RTGS","Yes","Processed","Shadowfax","25","Pending Parts","2880","48","No","1","Tablet","4.1.2","1"
"CMP-2023-001329","Compressor trip ho raha hai bar bar. Error code E05 aa raha hai display mein. Kya karna chahiye? Under warranty. Do not charge us.","2023-08-17 15:10:00","Web Portal","Tamil","CUST-79895","Pharma Company","Hyderabad","Telangana","Air Purifiers","OptiClean OC-400","RTGS","No","Not Requested","Rivigo","15","Closed","300","96","No","2","Windows Tablet","4.3.1","1"
